chrom	start	end	sample	cell	class
chr21	0	46709983	RPE-BM510	BM510x04_PE20330	CW
chr21	0	46709983	RPE-BM510	BM510x04_PE20331	WC
chr21	0	46709983	RPE-BM510	BM510x04_PE20332	CC
chr21	0	46709983	RPE-BM510	BM510x04_PE20333	CC
chr21	0	46709983	RPE-BM510	BM510x04_PE20334	CC
chr21	0	46709983	RPE-BM510	BM510x04_PE20335	CC
chr21	0	46709983	RPE-BM510	BM510x04_PE20336	CW
chr21	0	46709983	RPE-BM510	BM510x04_PE20337	WW
chr21	0	46709983	RPE-BM510	BM510x04_PE20339	WC
chr21	0	46709983	RPE-BM510	BM510x04_PE20340	CW
chr21	0	46709983	RPE-BM510	BM510x04_PE20342	CW
chr21	0	46709983	RPE-BM510	BM510x04_PE20343	WW
chr21	0	46709983	RPE-BM510	BM510x04_PE20344	WC
chr21	0	46709983	RPE-BM510	BM510x04_PE20345	CW
chr21	0	46709983	RPE-BM510	BM510x04_PE20347	CW
chr21	0	46709983	RPE-BM510	BM510x04_PE20348	WW
chr21	0	46709983	RPE-BM510	BM510x04_PE20353	WC
chr21	0	46709983	RPE-BM510	BM510x04_PE20355	WC
chr21	0	46709983	RPE-BM510	BM510x04_PE20356	WC
chr21	0	46709983	RPE-BM510	BM510x04_PE20357	CW
chr21	0	46709983	RPE-BM510	BM510x04_PE20358	WW
chr21	0	46709983	RPE-BM510	BM510x04_PE20359	WW
chr21	0	46709983	RPE-BM510	BM510x04_PE20360	WW
chr21	0	46709983	RPE-BM510	BM510x04_PE20361	CW
chr21	0	46709983	RPE-BM510	BM510x04_PE20362	WW
chr21	0	46709983	RPE-BM510	BM510x04_PE20363	WW
chr21	0	46709983	RPE-BM510	BM510x04_PE20365	WW
chr21	0	46709983	RPE-BM510	BM510x04_PE20366	CC
chr21	0	46709983	RPE-BM510	BM510x04_PE20367	CC
chr21	0	46709983	RPE-BM510	BM510x04_PE20368	WC
chr21	0	46709983	RPE-BM510	BM510x04_PE20370	CW
chr21	0	46709983	RPE-BM510	BM510x04_PE20371	CW
chr21	0	46709983	RPE-BM510	BM510x04_PE20372	WW
chr21	0	46709983	RPE-BM510	BM510x04_PE20373	CC
chr21	0	46709983	RPE-BM510	BM510x04_PE20375	CW
chr21	0	46709983	RPE-BM510	BM510x04_PE20377	WC
chr21	0	46709983	RPE-BM510	BM510x04_PE20378	WC
chr21	0	46709983	RPE-BM510	BM510x04_PE20379	CC
chr21	0	46709983	RPE-BM510	BM510x04_PE20380	WC
chr21	0	46709983	RPE-BM510	BM510x04_PE20381	CW
chr21	0	46709983	RPE-BM510	BM510x04_PE20382	WC
chr21	0	46709983	RPE-BM510	BM510x04_PE20383	WW
chr21	0	46709983	RPE-BM510	BM510x04_PE20384	CC
chr21	0	46709983	RPE-BM510	BM510x04_PE20386	CC
chr21	0	46709983	RPE-BM510	BM510x04_PE20387	WC
chr21	0	46709983	RPE-BM510	BM510x04_PE20389	WW
chr21	0	46709983	RPE-BM510	BM510x04_PE20390	CW
chr21	0	46709983	RPE-BM510	BM510x04_PE20392	WW
chr21	0	46709983	RPE-BM510	BM510x04_PE20393	WC
chr21	0	46709983	RPE-BM510	BM510x04_PE20394	WW
chr21	0	46709983	RPE-BM510	BM510x04_PE20395	WW
chr21	0	46709983	RPE-BM510	BM510x3PE20401	CC
chr21	0	46709983	RPE-BM510	BM510x3PE20402	CC
chr21	0	46709983	RPE-BM510	BM510x3PE20403	WW
chr21	0	46709983	RPE-BM510	BM510x3PE20406	CC
chr21	0	46709983	RPE-BM510	BM510x3PE20407	CW
chr21	0	46709983	RPE-BM510	BM510x3PE20408	WC
chr21	0	46709983	RPE-BM510	BM510x3PE20410	CC
chr21	0	46709983	RPE-BM510	BM510x3PE20411	WW
chr21	0	46709983	RPE-BM510	BM510x3PE20414	CW
chr21	0	46709983	RPE-BM510	BM510x3PE20415	CC
chr21	0	46709983	RPE-BM510	BM510x3PE20416	WC
chr21	0	46709983	RPE-BM510	BM510x3PE20417	CW
chr21	0	46709983	RPE-BM510	BM510x3PE20418	CC
chr21	0	46709983	RPE-BM510	BM510x3PE20419	CC
chr21	0	46709983	RPE-BM510	BM510x3PE20421	CW
chr21	0	46709983	RPE-BM510	BM510x3PE20422	CW
chr21	0	46709983	RPE-BM510	BM510x3PE20423	CC
chr21	0	46709983	RPE-BM510	BM510x3PE20424	CW
chr21	0	46709983	RPE-BM510	BM510x3PE20425	CC
chr21	0	46709983	RPE-BM510	BM510x3PE20426	WC
chr21	0	46709983	RPE-BM510	BM510x3PE20427	WW
chr21	0	46709983	RPE-BM510	BM510x3PE20429	CW
chr21	0	46709983	RPE-BM510	BM510x3PE20431	WW
chr21	0	46709983	RPE-BM510	BM510x3PE20433	WC
chr21	0	46709983	RPE-BM510	BM510x3PE20435	CW
chr21	0	46709983	RPE-BM510	BM510x3PE20436	WW
chr21	0	46709983	RPE-BM510	BM510x3PE20437	WW
chr21	0	46709983	RPE-BM510	BM510x3PE20438	CC
chr21	0	46709983	RPE-BM510	BM510x3PE20439	CC
chr21	0	46709983	RPE-BM510	BM510x3PE20440	CW
chr21	0	46709983	RPE-BM510	BM510x3PE20441	WW
chr21	0	46709983	RPE-BM510	BM510x3PE20444	WC
chr21	0	46709983	RPE-BM510	BM510x3PE20446	WW
chr21	0	46709983	RPE-BM510	BM510x3PE20447	WW
chr21	0	46709983	RPE-BM510	BM510x3PE20448	CC
chr21	0	46709983	RPE-BM510	BM510x3PE20449	WW
chr21	0	46709983	RPE-BM510	BM510x3PE20450	CC
chr21	0	46709983	RPE-BM510	BM510x3PE20452	CW
chr21	0	46709983	RPE-BM510	BM510x3PE20454	WW
chr21	0	46709983	RPE-BM510	BM510x3PE20455	CW
chr21	0	46709983	RPE-BM510	BM510x3PE20456	WC
chr21	0	46709983	RPE-BM510	BM510x3PE20457	CW
chr21	0	46709983	RPE-BM510	BM510x3PE20458	WW
chr21	0	46709983	RPE-BM510	BM510x3PE20460	CW
chr21	0	46709983	RPE-BM510	BM510x3PE20462	WW
chr21	0	46709983	RPE-BM510	BM510x3PE20463	CC
chr21	0	46709983	RPE-BM510	BM510x3PE20464	CC
chr21	0	46709983	RPE-BM510	BM510x3PE20468	WC
chr21	0	46709983	RPE-BM510	BM510x3PE20469	CC
chr21	0	46709983	RPE-BM510	BM510x3PE20471	CW
chr21	0	46709983	RPE-BM510	BM510x3PE20473	CW
chr21	0	46709983	RPE-BM510	BM510x3PE20474	WC
chr21	0	46709983	RPE-BM510	BM510x3PE20476	CW
chr21	0	46709983	RPE-BM510	BM510x3PE20477	CC
chr21	0	46709983	RPE-BM510	BM510x3PE20479	CW
chr21	0	46709983	RPE-BM510	BM510x3PE20480	CW
chr21	0	46709983	RPE-BM510	BM510x3PE20481	CC
chr21	0	46709983	RPE-BM510	BM510x3PE20482	WC
chr21	0	46709983	RPE-BM510	BM510x3PE20483	WW
chr21	0	46709983	RPE-BM510	BM510x3PE20485	CW
chr21	0	46709983	RPE-BM510	BM510x3PE20486	WW
chr21	0	46709983	RPE-BM510	BM510x3PE20487	WC
chr21	0	46709983	RPE-BM510	BM510x3PE20488	WC
chr21	0	46709983	RPE-BM510	BM510x3PE20489	CC
chr21	0	46709983	RPE-BM510	BM510x3PE20490	CC
chr21	0	46709983	RPE-BM510	BM510x3PE20491	WC
chr21	0	46709983	RPE-BM510	BM510x3PE20492	CW
chr21	0	46709983	RPE-BM510	BM510x3PE20495	CC
chr21	0	46709983	RPE-BM510	BM510x3PE20496	WW
chr21	14500000	46709983	RPE-BM510	BM510x3PE20453	WC
chr21	37000000	46709983	RPE-BM510	BM510x04_PE20374	CW
chr22	0	18100000	RPE-BM510	BM510x3PE20450	CC
chr22	0	22000000	RPE-BM510	BM510x3PE20490	CW
chr22	0	26600000	RPE-BM510	BM510x3PE20438	CC
chr22	0	30700000	RPE-BM510	BM510x3PE20446	WW
chr22	0	32800000	RPE-BM510	BM510x3PE20449	CC
chr22	0	37900000	RPE-BM510	BM510x04_PE20304	WW
chr22	0	37900000	RPE-BM510	BM510x04_PE20306	CC
chr22	0	37900000	RPE-BM510	BM510x04_PE20311	WW
chr22	0	37900000	RPE-BM510	BM510x04_PE20345	WW
chr22	0	37900000	RPE-BM510	BM510x04_PE20355	CC
chr22	0	37900000	RPE-BM510	BM510x04_PE20357	CC
chr22	0	37900000	RPE-BM510	BM510x04_PE20368	CC
chr22	0	37900000	RPE-BM510	BM510x04_PE20374	CC
chr22	0	37900000	RPE-BM510	BM510x04_PE20379	WW
chr22	0	37900000	RPE-BM510	BM510x04_PE20384	WW
chr22	0	37900000	RPE-BM510	BM510x04_PE20395	CC
chr22	0	37900000	RPE-BM510	BM510x3PE20403	CC
chr22	0	37900000	RPE-BM510	BM510x3PE20408	WW
chr22	0	37900000	RPE-BM510	BM510x3PE20414	WW
chr22	0	37900000	RPE-BM510	BM510x3PE20415	WW
chr22	0	37900000	RPE-BM510	BM510x3PE20424	CC
chr22	0	37900000	RPE-BM510	BM510x3PE20426	WW
chr22	0	37900000	RPE-BM510	BM510x3PE20429	WW
chr22	0	37900000	RPE-BM510	BM510x3PE20433	WW
chr22	0	37900000	RPE-BM510	BM510x3PE20435	WW
chr22	0	37900000	RPE-BM510	BM510x3PE20448	CC
chr22	0	37900000	RPE-BM510	BM510x3PE20455	WW
chr22	0	37900000	RPE-BM510	BM510x3PE20456	CC
chr22	0	37900000	RPE-BM510	BM510x3PE20463	CC
chr22	0	37900000	RPE-BM510	BM510x3PE20482	WW
chr22	0	37900000	RPE-BM510	BM510x3PE20483	WW
chr22	0	37900000	RPE-BM510	BM510x3PE20486	WW
chr22	0	37900000	RPE-BM510	BM510x3PE20487	CC
chr22	0	37900000	RPE-BM510	BM510x3PE20496	CC
chr22	0	38000000	RPE-BM510	BM510x04_PE20309	WW
chr22	0	38000000	RPE-BM510	BM510x04_PE20333	CC
chr22	0	38000000	RPE-BM510	BM510x04_PE20358	CC
chr22	0	38000000	RPE-BM510	BM510x04_PE20359	CC
chr22	0	38000000	RPE-BM510	BM510x04_PE20363	WW
chr22	0	38000000	RPE-BM510	BM510x04_PE20370	WW
chr22	0	38000000	RPE-BM510	BM510x04_PE20375	CC
chr22	0	38000000	RPE-BM510	BM510x04_PE20394	CC
chr22	0	38000000	RPE-BM510	BM510x3PE20468	WW
chr22	0	38100000	RPE-BM510	BM510x04_PE20378	CC
chr22	0	38100000	RPE-BM510	BM510x3PE20401	CC
chr22	0	41400000	RPE-BM510	BM510x3PE20447	WW
chr22	0	50818468	RPE-BM510	BM510x04_PE20301	WC
chr22	0	50818468	RPE-BM510	BM510x04_PE20302	WC
chr22	0	50818468	RPE-BM510	BM510x04_PE20303	WC
chr22	0	50818468	RPE-BM510	BM510x04_PE20305	CW
chr22	0	50818468	RPE-BM510	BM510x04_PE20307	CC
chr22	0	50818468	RPE-BM510	BM510x04_PE20308	CW
chr22	0	50818468	RPE-BM510	BM510x04_PE20310	WW
chr22	0	50818468	RPE-BM510	BM510x04_PE20312	WW
chr22	0	50818468	RPE-BM510	BM510x04_PE20313	CC
chr22	0	50818468	RPE-BM510	BM510x04_PE20314	CW
chr22	0	50818468	RPE-BM510	BM510x04_PE20316	WC
chr22	0	50818468	RPE-BM510	BM510x04_PE20317	CW
chr22	0	50818468	RPE-BM510	BM510x04_PE20318	WW
chr22	0	50818468	RPE-BM510	BM510x04_PE20319	WC
chr22	0	50818468	RPE-BM510	BM510x04_PE20321	CW
chr22	0	50818468	RPE-BM510	BM510x04_PE20322	WC
chr22	0	50818468	RPE-BM510	BM510x04_PE20325	CW
chr22	0	50818468	RPE-BM510	BM510x04_PE20328	CW
chr22	0	50818468	RPE-BM510	BM510x04_PE20329	WC
chr22	0	50818468	RPE-BM510	BM510x04_PE20330	WW
chr22	0	50818468	RPE-BM510	BM510x04_PE20331	WC
chr22	0	50818468	RPE-BM510	BM510x04_PE20332	CW
chr22	0	50818468	RPE-BM510	BM510x04_PE20334	CW
chr22	0	50818468	RPE-BM510	BM510x04_PE20335	CW
chr22	0	50818468	RPE-BM510	BM510x04_PE20336	WC
chr22	0	50818468	RPE-BM510	BM510x04_PE20337	WW
chr22	0	50818468	RPE-BM510	BM510x04_PE20339	CW
chr22	0	50818468	RPE-BM510	BM510x04_PE20340	CW
chr22	0	50818468	RPE-BM510	BM510x04_PE20342	CW
chr22	0	50818468	RPE-BM510	BM510x04_PE20343	WW
chr22	0	50818468	RPE-BM510	BM510x04_PE20344	CW
chr22	0	50818468	RPE-BM510	BM510x04_PE20347	WC
chr22	0	50818468	RPE-BM510	BM510x04_PE20348	WC
chr22	0	50818468	RPE-BM510	BM510x04_PE20353	CW
chr22	0	50818468	RPE-BM510	BM510x04_PE20356	WC
chr22	0	50818468	RPE-BM510	BM510x04_PE20360	WC
chr22	0	50818468	RPE-BM510	BM510x04_PE20361	CC
chr22	0	50818468	RPE-BM510	BM510x04_PE20362	CC
chr22	0	50818468	RPE-BM510	BM510x04_PE20365	WC
chr22	0	50818468	RPE-BM510	BM510x04_PE20366	CC
chr22	0	50818468	RPE-BM510	BM510x04_PE20367	CW
chr22	0	50818468	RPE-BM510	BM510x04_PE20371	CW
chr22	0	50818468	RPE-BM510	BM510x04_PE20372	WC
chr22	0	50818468	RPE-BM510	BM510x04_PE20373	WC
chr22	0	50818468	RPE-BM510	BM510x04_PE20377	CW
chr22	0	50818468	RPE-BM510	BM510x04_PE20380	CC
chr22	0	50818468	RPE-BM510	BM510x04_PE20381	WC
chr22	0	50818468	RPE-BM510	BM510x04_PE20382	WC
chr22	0	50818468	RPE-BM510	BM510x04_PE20383	WC
chr22	0	50818468	RPE-BM510	BM510x04_PE20386	WW
chr22	0	50818468	RPE-BM510	BM510x04_PE20387	CW
chr22	0	50818468	RPE-BM510	BM510x04_PE20389	WC
chr22	0	50818468	RPE-BM510	BM510x04_PE20390	CC
chr22	0	50818468	RPE-BM510	BM510x04_PE20392	CC
chr22	0	50818468	RPE-BM510	BM510x04_PE20393	CC
chr22	0	50818468	RPE-BM510	BM510x3PE20402	CW
chr22	0	50818468	RPE-BM510	BM510x3PE20406	WW
chr22	0	50818468	RPE-BM510	BM510x3PE20407	CW
chr22	0	50818468	RPE-BM510	BM510x3PE20410	CW
chr22	0	50818468	RPE-BM510	BM510x3PE20411	WW
chr22	0	50818468	RPE-BM510	BM510x3PE20416	CW
chr22	0	50818468	RPE-BM510	BM510x3PE20417	CC
chr22	0	50818468	RPE-BM510	BM510x3PE20418	WC
chr22	0	50818468	RPE-BM510	BM510x3PE20419	CW
chr22	0	50818468	RPE-BM510	BM510x3PE20421	CC
chr22	0	50818468	RPE-BM510	BM510x3PE20422	WC
chr22	0	50818468	RPE-BM510	BM510x3PE20423	WW
chr22	0	50818468	RPE-BM510	BM510x3PE20425	CW
chr22	0	50818468	RPE-BM510	BM510x3PE20427	WC
chr22	0	50818468	RPE-BM510	BM510x3PE20431	CW
chr22	0	50818468	RPE-BM510	BM510x3PE20436	CC
chr22	0	50818468	RPE-BM510	BM510x3PE20437	WC
chr22	0	50818468	RPE-BM510	BM510x3PE20439	CW
chr22	0	50818468	RPE-BM510	BM510x3PE20440	WW
chr22	0	50818468	RPE-BM510	BM510x3PE20441	CW
chr22	0	50818468	RPE-BM510	BM510x3PE20444	WC
chr22	0	50818468	RPE-BM510	BM510x3PE20452	CC
chr22	0	50818468	RPE-BM510	BM510x3PE20453	CW
chr22	0	50818468	RPE-BM510	BM510x3PE20454	WW
chr22	0	50818468	RPE-BM510	BM510x3PE20457	WW
chr22	0	50818468	RPE-BM510	BM510x3PE20458	CW
chr22	0	50818468	RPE-BM510	BM510x3PE20460	CC
chr22	0	50818468	RPE-BM510	BM510x3PE20462	CC
chr22	0	50818468	RPE-BM510	BM510x3PE20464	CW
chr22	0	50818468	RPE-BM510	BM510x3PE20469	WW
chr22	0	50818468	RPE-BM510	BM510x3PE20471	WC
chr22	0	50818468	RPE-BM510	BM510x3PE20473	CC
chr22	0	50818468	RPE-BM510	BM510x3PE20474	WC
chr22	0	50818468	RPE-BM510	BM510x3PE20476	WC
chr22	0	50818468	RPE-BM510	BM510x3PE20477	WW
chr22	0	50818468	RPE-BM510	BM510x3PE20479	CW
chr22	0	50818468	RPE-BM510	BM510x3PE20480	CW
chr22	0	50818468	RPE-BM510	BM510x3PE20481	WC
chr22	0	50818468	RPE-BM510	BM510x3PE20485	CC
chr22	0	50818468	RPE-BM510	BM510x3PE20488	WW
chr22	0	50818468	RPE-BM510	BM510x3PE20489	WC
chr22	0	50818468	RPE-BM510	BM510x3PE20491	WC
chr22	0	50818468	RPE-BM510	BM510x3PE20492	CW
chr22	0	50818468	RPE-BM510	BM510x3PE20495	CW
chr22	18100000	50818468	RPE-BM510	BM510x3PE20450	CW
chr22	22000000	22600000	RPE-BM510	BM510x3PE20490	WW
chr22	22600000	47800000	RPE-BM510	BM510x3PE20490	CW
chr22	26600000	50818468	RPE-BM510	BM510x3PE20438	WC
chr22	30700000	50818468	RPE-BM510	BM510x3PE20446	WC
chr22	32800000	50818468	RPE-BM510	BM510x3PE20449	WC
chr22	37900000	41700000	RPE-BM510	BM510x3PE20483	WC
chr22	37900000	50818468	RPE-BM510	BM510x04_PE20304	WC
chr22	37900000	50818468	RPE-BM510	BM510x04_PE20306	CW
chr22	37900000	50818468	RPE-BM510	BM510x04_PE20311	WC
chr22	37900000	50818468	RPE-BM510	BM510x04_PE20345	WC
chr22	37900000	50818468	RPE-BM510	BM510x04_PE20355	CW
chr22	37900000	50818468	RPE-BM510	BM510x04_PE20357	CW
chr22	37900000	50818468	RPE-BM510	BM510x04_PE20368	CW
chr22	37900000	50818468	RPE-BM510	BM510x04_PE20374	CW
chr22	37900000	50818468	RPE-BM510	BM510x04_PE20379	WC
chr22	37900000	50818468	RPE-BM510	BM510x04_PE20384	WC
chr22	37900000	50818468	RPE-BM510	BM510x04_PE20395	CW
chr22	37900000	50818468	RPE-BM510	BM510x3PE20403	CW
chr22	37900000	50818468	RPE-BM510	BM510x3PE20408	WC
chr22	37900000	50818468	RPE-BM510	BM510x3PE20414	WC
chr22	37900000	50818468	RPE-BM510	BM510x3PE20415	WC
chr22	37900000	50818468	RPE-BM510	BM510x3PE20424	CW
chr22	37900000	50818468	RPE-BM510	BM510x3PE20426	WC
chr22	37900000	50818468	RPE-BM510	BM510x3PE20429	WC
chr22	37900000	50818468	RPE-BM510	BM510x3PE20433	WC
chr22	37900000	50818468	RPE-BM510	BM510x3PE20435	WC
chr22	37900000	50818468	RPE-BM510	BM510x3PE20448	CW
chr22	37900000	50818468	RPE-BM510	BM510x3PE20455	WC
chr22	37900000	50818468	RPE-BM510	BM510x3PE20456	CW
chr22	37900000	50818468	RPE-BM510	BM510x3PE20463	CW
chr22	37900000	50818468	RPE-BM510	BM510x3PE20482	WC
chr22	37900000	50818468	RPE-BM510	BM510x3PE20486	WC
chr22	37900000	50818468	RPE-BM510	BM510x3PE20487	CW
chr22	37900000	50818468	RPE-BM510	BM510x3PE20496	CW
chr22	38000000	47300000	RPE-BM510	BM510x04_PE20333	CW
chr22	38000000	50818468	RPE-BM510	BM510x04_PE20309	WC
chr22	38000000	50818468	RPE-BM510	BM510x04_PE20358	CW
chr22	38000000	50818468	RPE-BM510	BM510x04_PE20359	CW
chr22	38000000	50818468	RPE-BM510	BM510x04_PE20363	WC
chr22	38000000	50818468	RPE-BM510	BM510x04_PE20370	WC
chr22	38000000	50818468	RPE-BM510	BM510x04_PE20375	CW
chr22	38000000	50818468	RPE-BM510	BM510x04_PE20394	CW
chr22	38000000	50818468	RPE-BM510	BM510x3PE20468	WC
chr22	38100000	50818468	RPE-BM510	BM510x04_PE20378	CW
chr22	38100000	50818468	RPE-BM510	BM510x3PE20401	CW
chr22	41400000	50818468	RPE-BM510	BM510x3PE20447	WC
chr22	41700000	41900000	RPE-BM510	BM510x3PE20483	WW
chr22	41900000	50818468	RPE-BM510	BM510x3PE20483	WC
chr22	47300000	50818468	RPE-BM510	BM510x04_PE20333	CC
chr22	47800000	50818468	RPE-BM510	BM510x3PE20490	CC
chr3	0	5500000	RPE-BM510	BM510x04_PE20339	CC
chr3	0	18800000	RPE-BM510	BM510x04_PE20301	CC
chr3	0	20000000	RPE-BM510	BM510x04_PE20321	CW
chr3	0	31200000	RPE-BM510	BM510x04_PE20360	CW
chr3	0	34800000	RPE-BM510	BM510x3PE20495	CC
chr3	0	35200000	RPE-BM510	BM510x3PE20492	CW
chr3	0	46700000	RPE-BM510	BM510x04_PE20381	CC
chr3	0	47600000	RPE-BM510	BM510x04_PE20373	CW
chr3	0	51900000	RPE-BM510	BM510x04_PE20303	WW
chr3	0	61700000	RPE-BM510	BM510x3PE20438	CW
chr3	0	63300000	RPE-BM510	BM510x04_PE20355	CC
chr3	0	71000000	RPE-BM510	BM510x3PE20448	WW
chr3	0	81400000	RPE-BM510	BM510x3PE20471	CC
chr3	0	86800000	RPE-BM510	BM510x3PE20426	WC
chr3	0	90500000	RPE-BM510	BM510x3PE20418	WW
chr3	0	94800000	RPE-BM510	BM510x3PE20483	WC
chr3	0	97400000	RPE-BM510	BM510x04_PE20392	WW
chr3	0	109300000	RPE-BM510	BM510x3PE20489	CW
chr3	0	116100000	RPE-BM510	BM510x04_PE20331	CC
chr3	0	118300000	RPE-BM510	BM510x04_PE20374	CW
chr3	0	119100000	RPE-BM510	BM510x3PE20481	WC
chr3	0	119900000	RPE-BM510	BM510x04_PE20382	WW
chr3	0	145800000	RPE-BM510	BM510x3PE20482	CW
chr3	0	152900000	RPE-BM510	BM510x04_PE20387	CC
chr3	0	156000000	RPE-BM510	BM510x04_PE20384	WW
chr3	0	158600000	RPE-BM510	BM510x04_PE20322	WW
chr3	0	158900000	RPE-BM510	BM510x3PE20401	CW
chr3	0	181600000	RPE-BM510	BM510x04_PE20334	WW
chr3	0	198295559	RPE-BM510	BM510x04_PE20302	WW
chr3	0	198295559	RPE-BM510	BM510x04_PE20304	CW
chr3	0	198295559	RPE-BM510	BM510x04_PE20305	CC
chr3	0	198295559	RPE-BM510	BM510x04_PE20306	CC
chr3	0	198295559	RPE-BM510	BM510x04_PE20307	WW
chr3	0	198295559	RPE-BM510	BM510x04_PE20308	WW
chr3	0	198295559	RPE-BM510	BM510x04_PE20309	CW
chr3	0	198295559	RPE-BM510	BM510x04_PE20310	WC
chr3	0	198295559	RPE-BM510	BM510x04_PE20311	CC
chr3	0	198295559	RPE-BM510	BM510x04_PE20312	WC
chr3	0	198295559	RPE-BM510	BM510x04_PE20313	CC
chr3	0	198295559	RPE-BM510	BM510x04_PE20314	WC
chr3	0	198295559	RPE-BM510	BM510x04_PE20316	CW
chr3	0	198295559	RPE-BM510	BM510x04_PE20317	WW
chr3	0	198295559	RPE-BM510	BM510x04_PE20318	WC
chr3	0	198295559	RPE-BM510	BM510x04_PE20319	WC
chr3	0	198295559	RPE-BM510	BM510x04_PE20325	CC
chr3	0	198295559	RPE-BM510	BM510x04_PE20328	CW
chr3	0	198295559	RPE-BM510	BM510x04_PE20329	CC
chr3	0	198295559	RPE-BM510	BM510x04_PE20330	CW
chr3	0	198295559	RPE-BM510	BM510x04_PE20332	CW
chr3	0	198295559	RPE-BM510	BM510x04_PE20333	CW
chr3	0	198295559	RPE-BM510	BM510x04_PE20335	CC
chr3	0	198295559	RPE-BM510	BM510x04_PE20336	WW
chr3	0	198295559	RPE-BM510	BM510x04_PE20337	CW
chr3	0	198295559	RPE-BM510	BM510x04_PE20340	WC
chr3	0	198295559	RPE-BM510	BM510x04_PE20342	WC
chr3	0	198295559	RPE-BM510	BM510x04_PE20343	WC
chr3	0	198295559	RPE-BM510	BM510x04_PE20344	WW
chr3	0	198295559	RPE-BM510	BM510x04_PE20345	WW
chr3	0	198295559	RPE-BM510	BM510x04_PE20347	CC
chr3	0	198295559	RPE-BM510	BM510x04_PE20348	CC
chr3	0	198295559	RPE-BM510	BM510x04_PE20353	WC
chr3	0	198295559	RPE-BM510	BM510x04_PE20356	CC
chr3	0	198295559	RPE-BM510	BM510x04_PE20357	WC
chr3	0	198295559	RPE-BM510	BM510x04_PE20358	CW
chr3	0	198295559	RPE-BM510	BM510x04_PE20359	WC
chr3	0	198295559	RPE-BM510	BM510x04_PE20361	WC
chr3	0	198295559	RPE-BM510	BM510x04_PE20362	WW
chr3	0	198295559	RPE-BM510	BM510x04_PE20363	WC
chr3	0	198295559	RPE-BM510	BM510x04_PE20365	CW
chr3	0	198295559	RPE-BM510	BM510x04_PE20366	CW
chr3	0	198295559	RPE-BM510	BM510x04_PE20367	WC
chr3	0	198295559	RPE-BM510	BM510x04_PE20368	CW
chr3	0	198295559	RPE-BM510	BM510x04_PE20370	WW
chr3	0	198295559	RPE-BM510	BM510x04_PE20371	WC
chr3	0	198295559	RPE-BM510	BM510x04_PE20372	CW
chr3	0	198295559	RPE-BM510	BM510x04_PE20375	WW
chr3	0	198295559	RPE-BM510	BM510x04_PE20377	CC
chr3	0	198295559	RPE-BM510	BM510x04_PE20378	WW
chr3	0	198295559	RPE-BM510	BM510x04_PE20379	WW
chr3	0	198295559	RPE-BM510	BM510x04_PE20380	CW
chr3	0	198295559	RPE-BM510	BM510x04_PE20383	WC
chr3	0	198295559	RPE-BM510	BM510x04_PE20386	WC
chr3	0	198295559	RPE-BM510	BM510x04_PE20389	CC
chr3	0	198295559	RPE-BM510	BM510x04_PE20390	CW
chr3	0	198295559	RPE-BM510	BM510x04_PE20393	CC
chr3	0	198295559	RPE-BM510	BM510x04_PE20394	CW
chr3	0	198295559	RPE-BM510	BM510x04_PE20395	WC
chr3	0	198295559	RPE-BM510	BM510x3PE20402	WC
chr3	0	198295559	RPE-BM510	BM510x3PE20403	CW
chr3	0	198295559	RPE-BM510	BM510x3PE20406	CW
chr3	0	198295559	RPE-BM510	BM510x3PE20407	CW
chr3	0	198295559	RPE-BM510	BM510x3PE20408	WC
chr3	0	198295559	RPE-BM510	BM510x3PE20410	CW
chr3	0	198295559	RPE-BM510	BM510x3PE20411	WC
chr3	0	198295559	RPE-BM510	BM510x3PE20414	CW
chr3	0	198295559	RPE-BM510	BM510x3PE20415	CC
chr3	0	198295559	RPE-BM510	BM510x3PE20416	WW
chr3	0	198295559	RPE-BM510	BM510x3PE20417	CC
chr3	0	198295559	RPE-BM510	BM510x3PE20419	WW
chr3	0	198295559	RPE-BM510	BM510x3PE20421	WC
chr3	0	198295559	RPE-BM510	BM510x3PE20422	CW
chr3	0	198295559	RPE-BM510	BM510x3PE20423	CC
chr3	0	198295559	RPE-BM510	BM510x3PE20424	CW
chr3	0	198295559	RPE-BM510	BM510x3PE20425	CC
chr3	0	198295559	RPE-BM510	BM510x3PE20427	CC
chr3	0	198295559	RPE-BM510	BM510x3PE20429	WW
chr3	0	198295559	RPE-BM510	BM510x3PE20431	CW
chr3	0	198295559	RPE-BM510	BM510x3PE20433	CW
chr3	0	198295559	RPE-BM510	BM510x3PE20435	WW
chr3	0	198295559	RPE-BM510	BM510x3PE20436	CW
chr3	0	198295559	RPE-BM510	BM510x3PE20437	WW
chr3	0	198295559	RPE-BM510	BM510x3PE20439	CC
chr3	0	198295559	RPE-BM510	BM510x3PE20440	WW
chr3	0	198295559	RPE-BM510	BM510x3PE20441	WC
chr3	0	198295559	RPE-BM510	BM510x3PE20444	WW
chr3	0	198295559	RPE-BM510	BM510x3PE20446	WW
chr3	0	198295559	RPE-BM510	BM510x3PE20447	CC
chr3	0	198295559	RPE-BM510	BM510x3PE20449	CW
chr3	0	198295559	RPE-BM510	BM510x3PE20450	CW
chr3	0	198295559	RPE-BM510	BM510x3PE20452	WC
chr3	0	198295559	RPE-BM510	BM510x3PE20453	WC
chr3	0	198295559	RPE-BM510	BM510x3PE20454	WC
